serial,fips,county name,drop,rebound,resilience,note
426,40131,"Rogers, OK",0.152967051,0.052590471,0.948795749,
427,48087,"Collingsworth, TX",0.27531247,0.065891473,0.94815895,
428,22005,"Ascension, LA",0.21460796,0.059066888,0.944376382,
429,26019,"Benzie, MI",0.227799993,0.060477454,0.943988947,
430,8091,"Ouray, CO",0.323743058,0.070895522,0.944043054,
431,46049,"Faulk, SD",0.222580609,0.059891107,0.943635884,
432,6043,"Mariposa, CA",0.301406055,0.068445712,0.943652183,
433,12121,"Suwannee, FL",0.198104017,0.056672761,0.933084621,
434,31117,"McPherson, NE",0.430786048,0.081632653,0.932547572,
435,17035,"Cumberland, IL",0.232447844,0.06028532,0.931710391,
436,46085,"Lyman, SD",0.127479937,0.048920863,0.929517561,
437,37061,"Duplin, NC",0.138734097,0.050120964,0.929408965,
438,13173,"Lanier, GA",0.297671208,0.06712963,0.929250089,
439,31185,"York, NE",0.362580526,0.074003795,0.928165355,
440,13191,"McIntosh, GA",0.343611423,0.071691176,0.923943007,
441,29133,"Mississippi, MO",0.139260692,0.049871465,0.922874586,
442,48137,"Edwards, TX",0.343382238,0.071633238,0.923442996,
443,48259,"Kendall, TX",0.095358295,0.04516129,0.9219793,
444,51069,"Frederick, VA",0.146922496,0.050636351,0.921808873,
445,13157,"Jackson, GA",0.349079292,0.072107186,0.921478311,
446,49029,"Morgan, UT",0.281981444,0.064935065,0.920811328,
447,5135,"Sharp, AR",0.206085572,0.056853363,0.920434652,
448,47179,"Washington, TN",0.116742303,0.047229427,0.917333969,
449,42025,"Carbon, PA",0.110747918,0.046573976,0.91685692,
450,20189,"Stevens, KS",0.088725359,0.044202067,0.915858648,
451,55109,"Saint Croix, WI",0.106546492,0.046051168,0.915044284,
452,17029,"Coles, IL",0.255932766,0.061781871,0.914150081,
453,35037,"Quay, NM",0.221037249,0.058033952,0.912965831,
454,51065,"Fluvanna, VA",0.26491596,0.062596203,0.91186594,
455,54095,"Tyler, WV",0.134750825,0.048768939,0.909319338,
456,16087,"Washington, ID",0.159742924,0.051377513,0.908951312,
457,21187,"Owen, KY",0.225608141,0.058295964,0.908941262,
458,18001,"Adams, IN",0.270556155,0.063013451,0.908870701,
459,18133,"Putnam, IN",0.1055819,0.045648425,0.908024966,
460,21039,"Carlisle, KY",0.151622671,0.050432277,0.906998984,
461,20137,"Norton, KS",0.110601381,0.046071575,0.905622878,
462,39039,"Defiance, OH",0.164222757,0.051644829,0.90475327,
463,27113,"Pennington, MN",0.082062457,0.043009493,0.90379948,
464,54101,"Webster, WV",0.420391583,0.078316462,0.902941769,
465,46025,"Clark, SD",0.152704163,0.050239234,0.900500479,
466,20065,"Graham, KS",0.257066468,0.060988433,0.898268742,
467,38003,"Barnes, ND",0.17181466,0.052034261,0.896468849,
468,1123,"Tallapoosa, AL",0.208321659,0.055803009,0.896053225,
469,2060,"Bristol Bay, AK",0.591726993,0.095614035,0.896257018,
470,26067,"Ionia, MI",0.147384894,0.049362174,0.893537541,
471,20051,"Ellis, KS",0.06276078,0.040509973,0.891168804,
472,17067,"Hancock, IL",-0.006680696,0.033272203,0.889132965,
473,29201,"Scott, MO",0.116068396,0.045930103,0.889139045,
474,20125,"Montgomery, KS",0.178242201,0.052285099,0.887989429,
475,20007,"Barber, KS",0.171893278,0.051564311,0.886605924,
476,18083,"Knox, IN",0.087735896,0.042869807,0.885687591,
477,37189,"Watauga, NC",0.168893139,0.051200635,0.885457819,
478,42115,"Susquehanna, PA",0.126402709,0.04675232,0.883589117,
479,46077,"Kingsbury, SD",0.100401733,0.044072005,0.883273531,
480,48155,"Foard, TX",0.28748832,0.063291139,0.883824379,
481,5095,"Monroe, AR",0.07707455,0.041628959,0.881971743,
482,12093,"Okeechobee, FL",0.164637846,0.050587532,0.881750341,
483,38103,"Wells, ND",0.131733169,0.047082228,0.878677158,
484,5127,"Scott, AR",0.07043273,0.040787623,0.877761559,
485,48317,"Martin, TX",0.158326676,0.049755302,0.877764758,
486,30043,"Jefferson, MT",0.211644925,0.055193394,0.877729729,
487,47187,"Williamson, TN",0.135493948,0.047404645,0.877289171,
488,41049,"Morrow, OR",0.123227535,0.046001927,0.873769416,
489,48105,"Crockett, TX",0.193626594,0.053168245,0.873980706,
490,40117,"Pawnee, OK",0.193885889,0.052939366,0.868840777,
491,21081,"Grant, KY",0.282716455,0.061889973,0.868199429,
492,46055,"Haakon, SD",0.082065323,0.041547278,0.86683064,
493,29123,"Madison, MO",0.099274623,0.04328594,0.866848391,
494,20063,"Gove, KS",0.065477835,0.039792388,0.864691367,
495,18153,"Sullivan, IN",0.100444208,0.043280182,0.863794268,
496,8117,"Summit, CO",0.225547792,0.05568891,0.860164654,
497,51570,"Colonial Heights City, VA",0.08428227,0.041482523,0.859420995,
498,19051,"Davis, IA",0.137998869,0.046849758,0.85896372,
499,46023,"Charles Mix, SD",0.122832239,0.045265039,0.857446945,
500,28141,"Tishomingo, MS",0.325593334,0.065557134,0.857357686,
501,48445,"Terry, TX",0.165083296,0.049456522,0.856624133,
502,38011,"Bowman, ND",0.066470598,0.039492243,0.853917225,
503,8093,"Park, CO",0.31221069,0.064065511,0.854824281,
504,28103,"Noxubee, MS",0.147110903,0.04749788,0.853010618,
505,20075,"Hamilton, KS",0.23851055,0.056587091,0.852585235,
506,27153,"Todd, MN",0.097010621,0.042453648,0.851760997,
507,51580,"Covington City, VA",0.17613191,0.050290135,0.850869066,
508,29059,"Dallas, MO",0.402734054,0.072859745,0.85122976,
509,28043,"Grenada, MS",0.195608102,0.052212775,0.850560493,
510,39067,"Harrison, OH",0.205870671,0.053201361,0.84991471,
511,35003,"Catron, NM",0.251126348,0.057692308,0.849773997,
512,5091,"Miller, AR",0.102062752,0.042756539,0.846769836,
513,28023,"Clarke, MS",0.152934216,0.047756874,0.845839899,
514,42037,"Columbia, PA",0.158373057,0.048270651,0.845290974,
515,31049,"Deuel, NE",0.106928512,0.043137255,0.844257592,
516,46019,"Butte, SD",0.139482189,0.046360153,0.844350991,
517,49037,"San Juan, UT",0.243232557,0.056637168,0.844680792,
518,40137,"Stephens, OK",0.140824594,0.046389618,0.841974475,
519,48195,"Hansford, TX",0.042195693,0.036616813,0.840767794,
520,54037,"Jefferson, WV",0.183570577,0.050457708,0.838812225,
521,37111,"McDowell, NC",0.176383382,0.049691246,0.837535207,
522,38055,"McLean, ND",0.243054639,0.056246116,0.837608797,
523,30009,"Carbon, MT",0.206006993,0.052497883,0.835417755,
524,26133,"Osceola, MI",0.135744654,0.045587948,0.834954914,
525,51091,"Highland, VA",0.260779498,0.05785124,0.835088278,
526,31071,"Garfield, NE",0.070239724,0.039141414,0.834254682,
527,17151,"Pope, IL",0.392971615,0.07063197,0.832390554,
528,47177,"Warren, TN",0.154961119,0.047324152,0.831631276,
529,38097,"Traill, ND",0.105805092,0.042451215,0.829881703,
530,46129,"Walworth, SD",0.065675058,0.038515735,0.829312818,
531,30091,"Sheridan, MT",0.130200624,0.044813278,0.829455076,
532,28031,"Covington, MS",0.101498464,0.041990342,0.828845664,
533,31169,"Thayer, NE",0.142755587,0.04601518,0.8289342,
534,48413,"Schleicher, TX",0.256122482,0.056987788,0.827484925,
535,27119,"Polk, MN",0.144119843,0.046051495,0.826693571,
536,30045,"Judith Basin, MT",0.15781667,0.047368421,0.826348088,
537,20117,"Marshall, KS",0.222331034,0.05363806,0.826279911,
538,38045,"Lamoure, ND",0.088163586,0.040530582,0.824632741,
539,28063,"Jefferson, MS",0.023445155,0.034166667,0.822099291,
540,20001,"Allen, KS",0.155874705,0.047018555,0.822694327,
541,17013,"Calhoun, IL",0.235696439,0.054758801,0.822796944,
542,51137,"Orange, VA",0.263611368,0.057380097,0.821233447,
543,25019,"Nantucket, MA",0.257315763,0.056750742,0.820854578,
544,40017,"Canadian, OK",0.092749841,0.040778315,0.819469875,
545,20165,"Rush, KS",0.142998211,0.045638945,0.81961192,
546,38039,"Griggs, ND",0.074920184,0.039045553,0.819190377,
547,24047,"Worcester, MD",0.142058444,0.045540797,0.819439608,
548,26127,"Oceana, MI",0.221164145,0.053022105,0.816199922,
549,29137,"Monroe, MO",0.302549407,0.060766962,0.814550419,
550,46045,"Edmunds, SD",0.102153515,0.041446208,0.813284304,
551,21237,"Wolfe, KY",0.1375757,0.044830741,0.812857596,
552,51143,"Pittsylvania, VA",-0.013682206,0.030261221,0.811220109,
553,21007,"Ballard, KY",0.28045992,0.058313253,0.808530537,
554,48135,"Ector, TX",0.163294963,0.04701982,0.806504575,
555,13037,"Calhoun, GA",0.366215919,0.06641001,0.806860125,
556,31023,"Butler, NE",0.153160258,0.046026921,0.805910923,
557,48269,"King, TX",0.638147095,0.091836735,0.800631558,
558,24037,"Saint Marys, MD",0.02043236,0.033129904,0.798337908,
559,27021,"Cass, MN",0.092379963,0.039875989,0.796496018,
560,55065,"Lafayette, WI",0.079618476,0.038625391,0.795281898,
561,5093,"Mississippi, AR",0.167078778,0.046855382,0.794584321,
562,22011,"Beauregard, LA",0.165802205,0.046711031,0.794038674,
563,51057,"Essex, VA",0.15727838,0.045899948,0.793876943,
564,13011,"Banks, GA",0.697715614,0.096887845,0.79399702,
565,1031,"Coffee, AL",0.160061084,0.046114972,0.792777802,
566,18009,"Blackford, IN",0.168437453,0.046869984,0.791996504,
567,48329,"Midland, TX",0.133371913,0.043534671,0.791173252,
568,48335,"Mitchell, TX",0.099561919,0.040326235,0.790448787,
569,29105,"Laclede, MO",0.29817395,0.058987784,0.790219854,
570,40031,"Comanche, OK",0.083891532,0.038692931,0.78604142,
571,47019,"Carter, TN",0.236880948,0.053021605,0.786107457,
572,18159,"Tipton, IN",0.173770239,0.047077493,0.785329623,
573,6021,"Glenn, CA",0.152114817,0.044990845,0.783899323,
574,38049,"McHenry, ND",0.081678381,0.038363171,0.782633962,
575,54021,"Gilmer, WV",0.028375185,0.033349214,0.781394138,
576,48497,"Wise, TX",0.225389627,0.051731022,0.781685374,
577,51081,"Greensville, VA",0.300955711,0.058780666,0.781734046,
578,26105,"Mason, MI",0.101933559,0.040094087,0.778386873,
579,13065,"Clinch, GA",0.245384644,0.053424658,0.778270101,
580,17025,"Clay, IL",0.149839491,0.044514768,0.777593683,
581,49047,"Uintah, UT",0.292427956,0.057787343,0.778078247,
582,29213,"Taney, MO",0.182385388,0.047526143,0.777321249,
583,22035,"East Carroll, LA",0.396953866,0.06749226,0.777921873,
584,29087,"Holt, MO",0.154411855,0.044824776,0.7748613,
585,48127,"Dimmit, TX",0.134646844,0.042949177,0.773763883,
586,28095,"Monroe, MS",0.194281534,0.04838892,0.771988347,
587,35047,"San Miguel, NM",0.088328046,0.038554832,0.770809368,
588,26151,"Sanilac, MI",0.284124783,0.056639396,0.771003004,
589,46109,"Roberts, SD",0.156454799,0.044744745,0.768448254,
590,22117,"Washington, LA",0.185455674,0.047397289,0.768027524,
591,24009,"Calvert, MD",0.117764756,0.041152466,0.767705297,
592,5055,"Greene, AR",0.114840418,0.040847643,0.766772962,
593,48473,"Waller, TX",0.097531782,0.039232644,0.766140305,
594,45039,"Fairfield, SC",0.002183755,0.030445344,0.765300416,
595,38067,"Pembina, ND",0.17461619,0.046319272,0.766183289,
596,48429,"Stephens, TX",0.175904403,0.046396841,0.765243203,
597,27089,"Marshall, MN",0.125116578,0.041686632,0.764058079,
598,47161,"Stewart, TN",0.126734786,0.041717294,0.761045498,
599,31149,"Rock, NE",0.148438617,0.043678161,0.760448004,
600,21069,"Fleming, KY",0.167113621,0.045276292,0.757874807,
601,27125,"Red Lake, MN",0.38918576,0.065541212,0.75806529,
602,17039,"Dewitt, IL",0.262055687,0.05381255,0.755443509,
603,40097,"Mayes, OK",0.257065892,0.053325577,0.754783765,
604,27095,"Mille Lacs, MN",0.196764821,0.047829629,0.75450895,
605,53021,"Franklin, WA",0.070108899,0.036155938,0.749824824,
606,48461,"Upton, TX",0.136201064,0.042136945,0.749788101,
607,49055,"Wayne, UT",0.414155511,0.067226891,0.748695738,
608,1075,"Lamar, AL",0.187551456,0.046673287,0.747236583,
609,36113,"Warren, NY",0.069663658,0.036003403,0.746498993,
610,38027,"Eddy, ND",0.164117345,0.044546851,0.746987509,
611,27157,"Wabasha, MN",0.188466072,0.046726099,0.746555831,
612,16021,"Boundary, ID",0.22625982,0.050062578,0.744976448,
613,48389,"Reeves, TX",0.085114269,0.037267081,0.742763188,
614,51125,"Nelson, VA",0.105525748,0.039097744,0.742633302,
615,31093,"Howard, NE",0.070393575,0.035893754,0.741286734,
616,35035,"Otero, NM",0.112237495,0.039655996,0.741416015,
617,54057,"Mineral, WV",0.161970348,0.044103678,0.740962954,
618,51113,"Madison, VA",0.202363686,0.047685346,0.739967987,
619,19187,"Webster, IA",0.145345845,0.042525032,0.738797225,
620,55107,"Rusk, WI",0.094449047,0.037942122,0.738144603,
621,47003,"Bedford, TN",0.214521357,0.04862835,0.736734408,
622,5129,"Searcy, AR",0.317127104,0.057814485,0.736949621,
623,30055,"McCone, MT",0.197080924,0.047058824,0.736505318,
624,20179,"Sheridan, KS",0.109853825,0.039237668,0.735867842,
625,22063,"Livingston, LA",0.197786621,0.047038085,0.73460267,
626,22125,"West Feliciana, LA",0.300970234,0.056234719,0.734390858,
627,46059,"Hand, SD",0.104250868,0.038651316,0.733499234,
628,40047,"Garfield, OK",0.09100473,0.037448273,0.732865422,
629,29221,"Washington, MO",0.048021307,0.033602722,0.732354382,
630,18011,"Boone, IN",0.076617745,0.036150115,0.732380948,
631,27023,"Chippewa, MN",0.151961299,0.042864994,0.732516029,
632,48157,"Fort Bend, TX",0.067561619,0.035320348,0.731676145,
633,29177,"Ray, MO",-0.038196631,0.025884162,0.730667036,
634,18023,"Clinton, IN",0.129111304,0.040796118,0.731631311,
635,47123,"Monroe, TN",0.381010372,0.063240741,0.732110435,
636,20037,"Crawford, KS",0.149858333,0.042625638,0.73121174,
637,13109,"Evans, GA",0.1552731,0.043107647,0.731220235,
638,13187,"Lumpkin, GA",0.253216332,0.051817075,0.731156258,
639,30109,"Wibaux, MT",0.146560876,0.042253521,0.729220874,
640,2220,"Sitka, AK",0.135813807,0.041291291,0.72901355,
641,26117,"Montcalm, MI",0.142605675,0.041840403,0.727640076,
642,47103,"Lincoln, TN",0.301671432,0.055902056,0.726862166,
643,54007,"Braxton, WV",0.222193862,0.048834019,0.726273986,
644,46123,"Tripp, SD",0.175393082,0.044642857,0.725144169,
645,40153,"Woodward, OK",0.280903968,0.05389293,0.723510854,
646,48471,"Walker, TX",0.078278457,0.03592655,0.721389626,
647,5085,"Lonoke, AR",0.064802992,0.034716209,0.720694009,
648,51049,"Cumberland, VA",0.215881557,0.047933884,0.718693962,
649,20085,"Jackson, KS",0.239587659,0.0499228,0.716656196,
650,5043,"Drew, AR",0.109544985,0.038486734,0.715970884,
651,51127,"New Kent, VA",0.142108972,0.041331484,0.71568805,
652,24035,"Queen Annes, MD",0.228647872,0.048930629,0.715953334,
653,20009,"Barton, KS",0.139229889,0.041059821,0.715187189,
654,47025,"Claiborne, TN",0.315224932,0.056485623,0.715249114,
655,48493,"Wilson, TX",0.087620277,0.036482396,0.713581868,
656,2180,"Nome, AK",0.062309543,0.034209782,0.71177331,
657,40019,"Carter, OK",0.113573336,0.038671691,0.71133029,
658,16071,"Oneida, ID",0.502733188,0.072597137,0.710535964,
659,29167,"Polk, MO",0.220329409,0.047909881,0.709476173,
660,39127,"Perry, OH",0.13012215,0.039985591,0.707833631,
661,31135,"Perkins, NE",0.131219858,0.04,0.705668642,
662,48169,"Garza, TX",0.177130295,0.043922984,0.704100585,
663,54081,"Raleigh, WV",0.162495693,0.042535119,0.701123642,
664,20093,"Kearny, KS",0.222994435,0.047736626,0.700436019,
665,56009,"Converse, WY",0.094055787,0.036566881,0.699686502,
666,47017,"Carroll, TN",0.231991272,0.04842615,0.69849442,
667,20015,"Butler, KS",0.173602501,0.043364984,0.697907591,
668,8029,"Delta, CO",0.216861648,0.047054465,0.696987186,
669,48131,"Duval, TX",0.295847601,0.053827333,0.69635515,
670,18137,"Ripley, IN",0.169159775,0.042877392,0.695305971,
671,47109,"McNairy, TN",0.378636977,0.060879585,0.695023415,
672,29079,"Grundy, MO",0.390971364,0.061830425,0.693126851,
673,46089,"McPherson, SD",0.215167697,0.046666667,0.691463105,
674,53055,"San Juan, WA",0.191922808,0.044608922,0.689895219,
675,51036,"Charles City, VA",0.381139921,0.060674157,0.687639776,
676,38101,"Ward, ND",0.025750373,0.030251518,0.685096418,
677,20033,"Comanche, KS",0.298441941,0.053375196,0.68291542,
678,30019,"Daniels, MT",0.113698401,0.037567084,0.680061936,
679,49031,"Piute, UT",0.502334979,0.070539419,0.680318713,
680,16007,"Bear Lake, ID",0.197663218,0.044458359,0.67457834,
681,28037,"Franklin, MS",0.221972427,0.046482412,0.673963373,
682,19149,"Plymouth, IA",0.068641649,0.033422859,0.669768448,
683,20123,"Mitchell, KS",0.092918905,0.035355075,0.666548402,
684,53049,"Pacific, WA",0.205241141,0.044783983,0.667119685,
685,8049,"Grand, CO",0.328894799,0.055157022,0.667385672,
686,48267,"Kimble, TX",0.273015128,0.050231839,0.662237122,
687,48077,"Clay, TX",0.434631594,0.063675832,0.661666442,
688,39075,"Holmes, OH",0.097116512,0.035479632,0.659736044,
689,32027,"Pershing, NV",0.154343684,0.040226273,0.659346557,
690,5141,"Van Buren, AR",0.116634152,0.037058652,0.658443623,
691,20071,"Greeley, KS",0.158036731,0.040441176,0.6569119,
692,18051,"Gibson, IN",0.145343248,0.039365883,0.656315382,
693,13069,"Coffee, GA",0.196670787,0.043622642,0.656314118,
694,12041,"Gilchrist, FL",0.210209711,0.044745057,0.656304011,
695,51167,"Russell, VA",0.171478069,0.041508838,0.655684441,
696,17147,"Piatt, IL",0.145814203,0.039332914,0.654360368,
697,27033,"Cottonwood, MN",0.23788909,0.046927374,0.653728753,
698,42067,"Juniata, PA",0.219029597,0.045352259,0.653380124,
699,37107,"Lenoir, NC",0.143667826,0.039102795,0.65292839,
700,47041,"DeKalb, TN",0.425022288,0.062414667,0.653815358,
701,55091,"Pepin, WI",0.084547304,0.034192037,0.652205018,
702,42047,"Elk, PA",0.182425795,0.042282827,0.652317963,
703,40079,"Leflore, OK",0.254799141,0.048222739,0.651433939,
704,47055,"Giles, TN",0.169563157,0.041145363,0.650379871,
705,39107,"Mercer, OH",0.081389636,0.033854646,0.649792646,
706,40059,"Harper, OK",0.204894544,0.043918919,0.646969248,
707,24027,"Howard, MD",0.10155318,0.035385365,0.645833397,
708,13025,"Brantley, GA",0.187827505,0.042458101,0.645518036,
709,27005,"Becker, MN",0.123595472,0.037149964,0.644521982,
710,35025,"Lea, NM",0.182247888,0.041897172,0.642898349,
711,48369,"Parmer, TX",0.004850669,0.027303084,0.640345364,
712,2164,"Lake and Peninsula, AK",0.510601909,0.068759342,0.642433525,
713,30051,"Liberty, MT",0.178186234,0.041484716,0.640844584,
714,47001,"Anderson, TN",0.08673065,0.033973074,0.63971793,
715,48431,"Sterling, TX",0.301537457,0.051546392,0.640401963,
716,35029,"Luna, NM",0.335038502,0.05424881,0.639714596,
717,19073,"Greene, IA",0.132022944,0.037558685,0.636513796,
718,17145,"Perry, IL",0.160585021,0.039838949,0.635306676,
719,47097,"Lauderdale, TN",0.271499529,0.048831071,0.634706206,
720,16069,"Nez Perce, ID",0.116109156,0.036174252,0.633892124,
721,40129,"Roger Mills, OK",0.198933052,0.042876902,0.633302072,
722,17093,"Kendall, IL",0.158551553,0.039529915,0.631429937,
723,28015,"Carroll, MS",0.306244269,0.051463169,0.630731746,
724,48093,"Comanche, TX",0.188127881,0.04165486,0.624487781,
725,48241,"Jasper, TX",0.160579074,0.039198085,0.617990369,
726,8014,"Broomfield, CO",0.110454556,0.035151432,0.616895581,
727,54017,"Doddridge, WV",0.18597201,0.041159963,0.616177416,
728,20145,"Pawnee, KS",0.290650658,0.049501768,0.615752951,
729,48051,"Burleson, TX",0.167921204,0.039635016,0.613939534,
730,56045,"Weston, WY",0.119871906,0.035762789,0.612679524,
731,13031,"Bulloch, GA",0.18114867,0.040626598,0.612289397,
732,21173,"Montgomery, KY",0.189263352,0.041269841,0.612222499,
733,48379,"Rains, TX",0.348045944,0.053931124,0.612717312,
734,51075,"Goochland, VA",0.096569413,0.033840304,0.610559088,
735,29149,"Oregon, MO",0.181926173,0.040639269,0.610996287,
